Date,Open
05-01-1973,2.599272966
08-01-1973,2.599272966
09-01-1973,2.611438036
10-01-1973,2.595217943
11-01-1973,2.574943066
12-01-1973,2.611438036
15-01-1973,2.550612926
16-01-1973,2.542503119
17-01-1973,2.518172026
18-01-1973,2.526282072
19-01-1973,2.481677055
22-01-1973,2.473567009
23-01-1973,2.428961992
24-01-1973,2.428961992
26-01-1973,2.412741899
29-01-1973,2.412741899
30-01-1973,2.404632092
31-01-1973,2.404632092
01-02-1973,2.408687115
02-02-1973,2.287035942
05-02-1973,2.287035942
06-02-1973,2.270816088
07-02-1973,2.262706041
08-02-1973,2.246485949
09-02-1973,2.246485949
12-02-1973,2.270816088
13-02-1973,2.303256035
14-02-1973,2.299201012
15-02-1973,2.254595995
16-02-1973,2.254595995
20-02-1973,2.266761065
21-02-1973,2.278925896
22-02-1973,2.254595995
23-02-1973,2.246485949
26-02-1973,2.189714909
27-02-1973,2.165385008
28-02-1973,2.128890038
01-03-1973,2.141055107
02-03-1973,2.120779991
05-03-1973,2.157274961
06-03-1973,2.141055107
07-03-1973,2.161329985
08-03-1973,2.177550077
09-03-1973,2.145109892
12-03-1973,2.137000084
13-03-1973,2.120779991
14-03-1973,2.124835014
15-03-1973,2.116724968
16-03-1973,2.104559898
19-03-1973,2.092394114
20-03-1973,2.043734074
21-03-1973,2.047789097
22-03-1973,2.019403934
23-03-1973,1.995074034
26-03-1973,2.011293888
27-03-1973,2.011293888
28-03-1973,2.031569004
29-03-1973,2.03967905
30-03-1973,2.084284067
02-04-1973,2.055898905
03-04-1973,2.043734074
04-04-1973,2.023458958
05-04-1973,2.00318408
06-04-1973,2.00318408
09-04-1973,2.007239103
10-04-1973,2.068063974
11-04-1973,2.076174021
12-04-1973,2.141055107
13-04-1973,2.116724968
16-04-1973,2.100503922
17-04-1973,2.051843882
18-04-1973,2.084284067
19-04-1973,2.100503922
23-04-1973,2.128890038
24-04-1973,2.068063974
25-04-1973,2.019403934
26-04-1973,1.991019011
27-04-1973,2.00318408
30-04-1973,1.954522967
01-05-1973,1.991019011
02-05-1973,1.978853941
03-05-1973,2.007239103
04-05-1973,2.072118998
07-05-1973,2.080229044
08-05-1973,2.068063974
09-05-1973,2.064008951
10-05-1973,1.982908964
11-05-1973,1.954522967
14-05-1973,1.897753
15-05-1973,1.83692801
16-05-1973,1.901808023
17-05-1973,1.897753
18-05-1973,1.869367957
21-05-1973,1.83692801
22-05-1973,1.853147984
23-05-1973,1.869367957
24-05-1973,1.88558805
25-05-1973,2.00318408
29-05-1973,1.958578944
30-05-1973,1.913972974
31-05-1973,1.881533027
01-06-1973,1.857203007
04-06-1973,1.832872987
05-06-1973,1.816653013
06-06-1973,1.845038056
07-06-1973,1.857203007
08-06-1973,1.869367957
11-06-1973,1.881533027
12-06-1973,1.88558805
13-06-1973,1.905863047
14-06-1973,1.86125803
15-06-1973,1.86125803
18-06-1973,1.845038056
19-06-1973,1.81259799
20-06-1973,1.796376944
21-06-1973,1.772047043
22-06-1973,1.759881973
25-06-1973,1.751772046
26-06-1973,1.739606977
27-06-1973,1.776101947
28-06-1973,1.776101947
29-06-1973,1.784211993
02-07-1973,1.763936996
03-07-1973,1.747717023
05-07-1973,1.739606977
06-07-1973,1.735551953
09-07-1973,1.71933198
10-07-1973,1.743662
11-07-1973,1.751772046
12-07-1973,1.820708036
13-07-1973,1.784211993
16-07-1973,1.763936996
17-07-1973,1.78015697
18-07-1973,1.75582695
19-07-1973,1.776101947
20-07-1973,1.776101947
23-07-1973,1.80448699
24-07-1973,1.816653013
25-07-1973,1.816653013
26-07-1973,1.82476294
27-07-1973,1.840983033
30-07-1973,1.84909296
31-07-1973,1.853147984
01-08-1973,1.816653013
02-08-1973,1.800431967
03-08-1973,1.800431967
06-08-1973,1.800431967
07-08-1973,1.800431967
08-08-1973,1.751772046
09-08-1973,1.71933198
10-08-1973,1.731497049
13-08-1973,1.739606977
14-08-1973,1.747717023
15-08-1973,1.751772046
16-08-1973,1.75582695
17-08-1973,1.743662
20-08-1973,1.747717023
21-08-1973,1.731497049
22-08-1973,1.723387003
23-08-1973,1.723387003
24-08-1973,1.743662
27-08-1973,1.727442026
28-08-1973,1.727442026
29-08-1973,1.743662
30-08-1973,1.75582695
31-08-1973,1.776101947
04-09-1973,1.79232204
05-09-1973,1.800431967
06-09-1973,1.800431967
07-09-1973,1.788267016
10-09-1973,1.79232204
11-09-1973,1.776101947
12-09-1973,1.79232204
13-09-1973,1.800431967
14-09-1973,1.788267016
17-09-1973,1.800431967
18-09-1973,1.79232204
19-09-1973,1.784211993
20-09-1973,1.78015697
21-09-1973,1.796376944
24-09-1973,1.853147984
25-09-1973,1.918027997
26-09-1973,1.954522967
27-09-1973,1.999129057
28-09-1973,1.950467944
01-10-1973,1.942358017
02-10-1973,1.938302994
03-10-1973,1.942358017
04-10-1973,1.94641304
05-10-1973,1.942358017
08-10-1973,1.986963987
09-10-1973,2.011293888
10-10-1973,1.995074034
11-10-1973,1.958578944
12-10-1973,1.999129057
15-10-1973,1.954522967
16-10-1973,1.92208302
17-10-1973,1.897753
18-10-1973,1.84909296
19-10-1973,1.83692801
22-10-1973,1.83692801
23-10-1973,1.808542013
24-10-1973,1.808542013
25-10-1973,1.788267016
26-10-1973,1.76799202
29-10-1973,1.80448699
30-10-1973,1.763936996
31-10-1973,1.747717023
01-11-1973,1.699056983
02-11-1973,1.646340966
05-11-1973,1.654451013
06-11-1973,1.638231039
07-11-1973,1.60173595
08-11-1973,1.622010946
09-11-1973,1.577406049
12-11-1973,1.549021006
13-11-1973,1.520635009
14-11-1973,1.496304989
15-11-1973,1.447644949
16-11-1973,1.423315048
19-11-1973,1.467919946
20-11-1973,1.403040051
21-11-1973,1.415205002
23-11-1973,1.443590045
26-11-1973,1.439535022
27-11-1973,1.427369952
28-11-1973,1.427369952
29-11-1973,1.435479999
30-11-1973,1.411149979
03-12-1973,1.370599031
04-12-1973,1.321938992
05-12-1973,1.309774041
06-12-1973,1.265169024
07-12-1973,1.374654055
10-12-1973,1.386819959
11-12-1973,1.390874982
12-12-1973,1.366544008
13-12-1973,1.325994015
14-12-1973,1.317883968
17-12-1973,1.362488985
18-12-1973,1.338158965
19-12-1973,1.334103942
20-12-1973,1.338158965
21-12-1973,1.342213988
24-12-1973,1.301663995
26-12-1973,1.321938992
27-12-1973,1.354379058
28-12-1973,1.366544008
31-12-1973,1.317883968
02-01-1974,1.313828945
03-01-1974,1.313828945
04-01-1974,1.330049038
07-01-1974,1.317883968
08-01-1974,1.305719018
09-01-1974,1.301663995
10-01-1974,1.285444021
11-01-1974,1.289499044
14-01-1974,1.338158965
15-01-1974,1.354379058
16-01-1974,1.378710032
17-01-1974,1.419260025
18-01-1974,1.463865042
21-01-1974,1.415205002
22-01-1974,1.455754995
23-01-1974,1.492249966
24-01-1974,1.504415035
25-01-1974,1.463865042
28-01-1974,1.447644949
29-01-1974,1.439535022
30-01-1974,1.455754995
31-01-1974,1.476029992
01-02-1974,1.476029992
04-02-1974,1.451699972
05-02-1974,1.411149979
06-02-1974,1.423315048
07-02-1974,1.435479999
08-02-1974,1.443590045
11-02-1974,1.439535022
12-02-1974,1.423315048
13-02-1974,1.435479999
14-02-1974,1.423315048
15-02-1974,1.439535022
19-02-1974,1.443590045
20-02-1974,1.419260025
21-02-1974,1.447644949
22-02-1974,1.467919946
25-02-1974,1.484140038
26-02-1974,1.480085015
27-02-1974,1.504415035
28-02-1974,1.520635009
01-03-1974,1.520635009
04-03-1974,1.520635009
05-03-1974,1.549021006
06-03-1974,1.573351026
07-03-1974,1.622010946
08-03-1974,1.613901019
11-03-1974,1.642285943
12-03-1974,1.670672059
13-03-1974,1.666617036
14-03-1974,1.682837009
15-03-1974,1.686892033
18-03-1974,1.682837009
19-03-1974,1.658506036
20-03-1974,1.658506036
21-03-1974,1.666617036
22-03-1974,1.662561059
25-03-1974,1.654451013
26-03-1974,1.666617036
27-03-1974,1.674726963
28-03-1974,1.626065969
29-03-1974,1.593626022
01-04-1974,1.593626022
02-04-1974,1.573351026
03-04-1974,1.585515976
04-04-1974,1.613901019
05-04-1974,1.622010946
08-04-1974,1.593626022
09-04-1974,1.597681046
10-04-1974,1.617956042
11-04-1974,1.622010946
15-04-1974,1.638231039
16-04-1974,1.662561059
17-04-1974,1.69500196
18-04-1974,1.703112006
19-04-1974,1.699056983
22-04-1974,1.690947056
23-04-1974,1.69500196
24-04-1974,1.646340966
25-04-1974,1.605790973
26-04-1974,1.589570999
29-04-1974,1.60173595
30-04-1974,1.60173595
01-05-1974,1.60173595
02-05-1974,1.654451013
03-05-1974,1.654451013
06-05-1974,1.658506036
07-05-1974,1.682837009
08-05-1974,1.690947056
09-05-1974,1.674726963
10-05-1974,1.699056983
13-05-1974,1.666617036
14-05-1974,1.646340966
15-05-1974,1.622010946
16-05-1974,1.634176016
17-05-1974,1.589570999
20-05-1974,1.577406049
21-05-1974,1.605790973
22-05-1974,1.605790973
23-05-1974,1.581460953
24-05-1974,1.622010946
28-05-1974,1.642285943
29-05-1974,1.666617036
30-05-1974,1.674726963
31-05-1974,1.678781986
03-06-1974,1.678781986
04-06-1974,1.707167029
05-06-1974,1.707167029
06-06-1974,1.727442026
07-06-1974,1.735551953
10-06-1974,1.735551953
11-06-1974,1.751772046
12-06-1974,1.747717023
13-06-1974,1.743662
14-06-1974,1.743662
17-06-1974,1.731497049
18-06-1974,1.71933198
19-06-1974,1.707167029
20-06-1974,1.699056983
21-06-1974,1.707167029
24-06-1974,1.690947056
25-06-1974,1.69500196
26-06-1974,1.707167029
27-06-1974,1.678781986
28-06-1974,1.646340966
01-07-1974,1.589570999
02-07-1974,1.593626022
03-07-1974,1.581460953
05-07-1974,1.585515976
08-07-1974,1.569296002
09-07-1974,1.553076029
10-07-1974,1.553076029
11-07-1974,1.504415035
12-07-1974,1.516579986
15-07-1974,1.553076029
16-07-1974,1.573351026
17-07-1974,1.569296002
18-07-1974,1.597681046
19-07-1974,1.577406049
22-07-1974,1.569296002
23-07-1974,1.565240979
24-07-1974,1.577406049
25-07-1974,1.553076029
26-07-1974,1.516579986
29-07-1974,1.471974969
30-07-1974,1.459810019
31-07-1974,1.431424975
01-08-1974,1.419260025
02-08-1974,1.443590045
05-08-1974,1.431424975
06-08-1974,1.451699972
07-08-1974,1.459810019
08-08-1974,1.484140038
09-08-1974,1.451699972
12-08-1974,1.427369952
13-08-1974,1.398985028
14-08-1974,1.362488985
15-08-1974,1.321938992
16-08-1974,1.309774041
19-08-1974,1.297608972
20-08-1974,1.289499044
21-08-1974,1.301663995
22-08-1974,1.289499044
23-08-1974,1.281388998
26-08-1974,1.277333975
27-08-1974,1.265169024
28-08-1974,1.236783981
29-08-1974,1.204342961
30-08-1974,1.208397985
03-09-1974,1.289499044
04-09-1974,1.261114001
05-09-1974,1.248949051
06-09-1974,1.297608972
09-09-1974,1.297608972
10-09-1974,1.281388998
11-09-1974,1.285444021
12-09-1974,1.289499044
13-09-1974,1.273278952
16-09-1974,1.220563054
17-09-1974,1.244894028
18-09-1974,1.265169024
19-09-1974,1.277333975
20-09-1974,1.297608972
23-09-1974,1.297608972
24-09-1974,1.285444021
25-09-1974,1.269224048
26-09-1974,1.228672981
27-09-1974,1.208397985
30-09-1974,1.192178011
01-10-1974,1.196233034
02-10-1974,1.208397985
03-10-1974,1.204342961
04-10-1974,1.147572994
07-10-1974,1.147572994
08-10-1974,1.163792968
09-10-1974,1.09485805
10-10-1974,1.123242974
11-10-1974,1.139462948
14-10-1974,1.184067965
15-10-1974,1.188122988
16-10-1974,1.171903014
17-10-1974,1.155683041
18-10-1974,1.151628017
21-10-1974,1.139462948
22-10-1974,1.090803027
23-10-1974,1.050251961
24-10-1974,1.017812014
25-10-1974,1.009701967
28-10-1974,0.961041987
29-10-1974,0.956987023
30-10-1974,1.021867037
31-10-1974,1.042142034
01-11-1974,1.046197057
04-11-1974,1.021867037
05-11-1974,1.01375699
06-11-1974,1.06241703
07-11-1974,1.078637004
08-11-1974,1.123242974
11-11-1974,1.115133047
12-11-1974,1.102967978
13-11-1974,1.082692027
14-11-1974,1.074581981
15-11-1974,1.058362007
18-11-1974,0.997537017
19-11-1974,0.985372007
20-11-1974,0.997537017
21-11-1974,0.993481994
22-11-1974,0.997537017
25-11-1974,1.005646944
26-11-1974,0.993481994
27-11-1974,1.009701967
29-11-1974,1.009701967
02-12-1974,1.00159204
03-12-1974,0.98942697
04-12-1974,0.98942697
05-12-1974,0.98942697
06-12-1974,0.98942697
09-12-1974,0.97726202
10-12-1974,0.993481994
11-12-1974,1.03808701
12-12-1974,1.058362007
13-12-1974,1.078637004
16-12-1974,1.074581981
17-12-1974,1.086748004
18-12-1974,1.09485805
19-12-1974,1.107023001
20-12-1974,1.09485805
23-12-1974,1.086748004
24-12-1974,1.078637004
26-12-1974,1.090803027
27-12-1974,1.111078024
30-12-1974,1.082692027
31-12-1974,1.078637004
02-01-1975,1.086748004
03-01-1975,1.098912954
06-01-1975,1.123242974
07-01-1975,1.139462948
08-01-1975,1.131353021
09-01-1975,1.127297997
10-01-1975,1.184067965
13-01-1975,1.192178011
14-01-1975,1.184067965
15-01-1975,1.175958037
16-01-1975,1.184067965
17-01-1975,1.184067965
20-01-1975,1.163792968
21-01-1975,1.159737945
22-01-1975,1.155683041
23-01-1975,1.167847991
24-01-1975,1.159737945
27-01-1975,1.180012941
28-01-1975,1.208397985
29-01-1975,1.200288057
30-01-1975,1.212453008
31-01-1975,1.196233034
03-02-1975,1.192178011
04-02-1975,1.151628017
05-02-1975,1.111078024
06-02-1975,1.139462948
07-02-1975,1.111078024
10-02-1975,1.111078024
11-02-1975,1.111078024
12-02-1975,1.119187951
13-02-1975,1.167847991
14-02-1975,1.151628017
18-02-1975,1.151628017
19-02-1975,1.139462948
20-02-1975,1.131353021
21-02-1975,1.107023001
24-02-1975,1.131353021
25-02-1975,1.09485805
26-02-1975,1.066472054
27-02-1975,1.082692027
28-02-1975,1.054306984
03-03-1975,1.070526958
04-03-1975,1.086748004
05-03-1975,1.115133047
06-03-1975,1.115133047
07-03-1975,1.151628017
10-03-1975,1.171903014
11-03-1975,1.208397985
12-03-1975,1.216508031
13-03-1975,1.208397985
14-03-1975,1.200288057
17-03-1975,1.192178011
18-03-1975,1.212453008
19-03-1975,1.212453008
20-03-1975,1.196233034
21-03-1975,1.220563054
24-03-1975,1.204342961
25-03-1975,1.192178011
26-03-1975,1.200288057
27-03-1975,1.212453008
31-03-1975,1.212453008
01-04-1975,1.204342961
02-04-1975,1.200288057
03-04-1975,1.188122988
04-04-1975,1.155683041
07-04-1975,1.135408044
08-04-1975,1.123242974
09-04-1975,1.139462948
10-04-1975,1.151628017
11-04-1975,1.200288057
14-04-1975,1.196233034
15-04-1975,1.212453008
16-04-1975,1.200288057
17-04-1975,1.200288057
18-04-1975,1.200288057
21-04-1975,1.192178011
22-04-1975,1.212453008
23-04-1975,1.224617958
24-04-1975,1.196233034
25-04-1975,1.192178011
28-04-1975,1.184067965
29-04-1975,1.167847991
30-04-1975,1.159737945
01-05-1975,1.175958037
02-05-1975,1.180012941
05-05-1975,1.175958037
06-05-1975,1.192178011
07-05-1975,1.175958037
08-05-1975,1.163792968
09-05-1975,1.167847991
12-05-1975,1.184067965
13-05-1975,1.192178011
14-05-1975,1.244894028
15-05-1975,1.285444021
16-05-1975,1.261114001
19-05-1975,1.244894028
20-05-1975,1.248949051
21-05-1975,1.208397985
22-05-1975,1.200288057
23-05-1975,1.204342961
27-05-1975,1.212453008
28-05-1975,1.196233034
29-05-1975,1.184067965
30-05-1975,1.196233034
02-06-1975,1.200288057
03-06-1975,1.180012941
04-06-1975,1.188122988
05-06-1975,1.192178011
06-06-1975,1.192178011
09-06-1975,1.192178011
10-06-1975,1.159737945
11-06-1975,1.151628017
12-06-1975,1.151628017
13-06-1975,1.151628017
16-06-1975,1.159737945
17-06-1975,1.184067965
18-06-1975,1.167847991
19-06-1975,1.175958037
20-06-1975,1.212453008
23-06-1975,1.204342961
24-06-1975,1.212453008
25-06-1975,1.228672981
26-06-1975,1.240839005
27-06-1975,1.297608972
30-06-1975,1.330049038
01-07-1975,1.330049038
02-07-1975,1.297608972
03-07-1975,1.293553948
07-07-1975,1.313828945
08-07-1975,1.313828945
09-07-1975,1.325994015
10-07-1975,1.358433962
11-07-1975,1.366544008
14-07-1975,1.354379058
15-07-1975,1.354379058
16-07-1975,1.362488985
17-07-1975,1.338158965
18-07-1975,1.321938992
21-07-1975,1.301663995
22-07-1975,1.297608972
23-07-1975,1.293553948
24-07-1975,1.277333975
25-07-1975,1.269224048
28-07-1975,1.248949051
29-07-1975,1.240839005
30-07-1975,1.244894028
31-07-1975,1.261114001
01-08-1975,1.265169024
04-08-1975,1.240839005
05-08-1975,1.240839005
06-08-1975,1.232728958
07-08-1975,1.253003955
08-08-1975,1.257058978
11-08-1975,1.257058978
12-08-1975,1.273278952
13-08-1975,1.277333975
14-08-1975,1.265169024
15-08-1975,1.273278952
18-08-1975,1.269224048
19-08-1975,1.265169024
20-08-1975,1.240839005
21-08-1975,1.232728958
22-08-1975,1.240839005
25-08-1975,1.257058978
26-08-1975,1.261114001
27-08-1975,1.257058978
28-08-1975,1.253003955
29-08-1975,1.273278952
02-09-1975,1.281388998
03-09-1975,1.265169024
04-09-1975,1.261114001
05-09-1975,1.248949051
08-09-1975,1.240839005
09-09-1975,1.240839005
10-09-1975,1.188122988
11-09-1975,1.155683041
12-09-1975,1.175958037
15-09-1975,1.175958037
16-09-1975,1.167847991
17-09-1975,1.155683041
18-09-1975,1.143517971
19-09-1975,1.159737945
22-09-1975,1.180012941
23-09-1975,1.180012941
24-09-1975,1.188122988
25-09-1975,1.196233034
26-09-1975,1.208397985
29-09-1975,1.220563054
30-09-1975,1.188122988
01-10-1975,1.175958037
02-10-1975,1.163792968
03-10-1975,1.163792968
06-10-1975,1.192178011
07-10-1975,1.204342961
08-10-1975,1.228672981
09-10-1975,1.253003955
10-10-1975,1.253003955
13-10-1975,1.232728958
14-10-1975,1.261114001
15-10-1975,1.257058978
16-10-1975,1.240839005
17-10-1975,1.240839005
20-10-1975,1.244894028
21-10-1975,1.265169024
22-10-1975,1.309774041
23-10-1975,1.325994015
24-10-1975,1.346269011
27-10-1975,1.289499044
28-10-1975,1.313828945
29-10-1975,1.321938992
30-10-1975,1.297608972
31-10-1975,1.301663995
03-11-1975,1.305719018
04-11-1975,1.309774041
05-11-1975,1.330049038
06-11-1975,1.358433962
07-11-1975,1.370599031
10-11-1975,1.378710032
11-11-1975,1.382765055
12-11-1975,1.394930005
13-11-1975,1.431424975
14-11-1975,1.423315048
17-11-1975,1.415205002
18-11-1975,1.386819959
19-11-1975,1.386819959
20-11-1975,1.354379058
21-11-1975,1.370599031
24-11-1975,1.378710032
25-11-1975,1.374654055
26-11-1975,1.382765055
28-11-1975,1.382765055
01-12-1975,1.386819959
02-12-1975,1.386819959
03-12-1975,1.354379058
04-12-1975,1.338158965
05-12-1975,1.346269011
08-12-1975,1.338158965
09-12-1975,1.358433962
10-12-1975,1.366544008
11-12-1975,1.378710032
12-12-1975,1.390874982
15-12-1975,1.407094955
16-12-1975,1.419260025
17-12-1975,1.431424975
18-12-1975,1.419260025
19-12-1975,1.431424975
22-12-1975,1.415205002
23-12-1975,1.427369952
24-12-1975,1.443590045
26-12-1975,1.443590045
29-12-1975,1.455754995
30-12-1975,1.435479999
31-12-1975,1.419260025
02-01-1976,1.427369952
05-01-1976,1.447644949
06-01-1976,1.471974969
07-01-1976,1.488194942
08-01-1976,1.488194942
09-01-1976,1.500360012
12-01-1976,1.520635009
13-01-1976,1.565240979
14-01-1976,1.544965982
15-01-1976,1.585515976
16-01-1976,1.573351026
19-01-1976,1.585515976
20-01-1976,1.646340966
21-01-1976,1.670672059
22-01-1976,1.678781986
23-01-1976,1.674726963
26-01-1976,1.658506036
27-01-1976,1.646340966
28-01-1976,1.613901019
29-01-1976,1.593626022
30-01-1976,1.593626022
02-02-1976,1.609845996
03-02-1976,1.622010946
04-02-1976,1.613901019
05-02-1976,1.617956042
06-02-1976,1.613901019
09-02-1976,1.622010946
10-02-1976,1.630120993
11-02-1976,1.650395989
12-02-1976,1.646340966
13-02-1976,1.626065969
17-02-1976,1.613901019
18-02-1976,1.593626022
19-02-1976,1.642285943
20-02-1976,1.711222053
23-02-1976,1.678781986
24-02-1976,1.662561059
25-02-1976,1.670672059
26-02-1976,1.690947056
27-02-1976,1.686892033
01-03-1976,1.658506036
02-03-1976,1.670672059
03-03-1976,1.682837009
04-03-1976,1.690947056
05-03-1976,1.678781986
08-03-1976,1.735551953
09-03-1976,1.788267016
10-03-1976,1.788267016
11-03-1976,1.82476294
12-03-1976,1.86125803
15-03-1976,1.820708036
16-03-1976,1.800431967
17-03-1976,1.816653013
18-03-1976,1.832872987
19-03-1976,1.81259799
22-03-1976,1.800431967
23-03-1976,1.79232204
24-03-1976,1.816653013
25-03-1976,1.832872987
26-03-1976,1.832872987
29-03-1976,1.828817964
30-03-1976,1.832872987
31-03-1976,1.82476294
01-04-1976,1.84909296
02-04-1976,1.840983033
05-04-1976,1.857203007
06-04-1976,1.893697977
07-04-1976,1.897753
08-04-1976,1.865313053
09-04-1976,1.853147984
12-04-1976,1.889642954
13-04-1976,1.893697977
14-04-1976,1.938302994
15-04-1976,1.934247971
19-04-1976,1.938302994
20-04-1976,1.938302994
21-04-1976,1.958578944
22-04-1976,1.962633967
23-04-1976,1.934247971
26-04-1976,1.905863047
27-04-1976,1.926138043
28-04-1976,1.926138043
29-04-1976,1.938302994
30-04-1976,1.954522967
03-05-1976,1.918027997
04-05-1976,1.87342298
05-05-1976,1.881533027
06-05-1976,1.84909296
07-05-1976,1.857203007
10-05-1976,1.881533027
11-05-1976,1.913972974
12-05-1976,1.913972974
13-05-1976,1.897753
14-05-1976,1.88558805
17-05-1976,1.869367957
18-05-1976,1.857203007
19-05-1976,1.84909296
20-05-1976,1.816653013
21-05-1976,1.840983033
24-05-1976,1.80448699
25-05-1976,1.751772046
26-05-1976,1.759881973
27-05-1976,1.776101947
28-05-1976,1.772047043
01-06-1976,1.78015697
02-06-1976,1.784211993
03-06-1976,1.820708036
04-06-1976,1.83692801
07-06-1976,1.832872987
08-06-1976,1.845038056
09-06-1976,1.865313053
10-06-1976,1.84909296
11-06-1976,1.877478004
14-06-1976,1.881533027
15-06-1976,1.87342298
16-06-1976,1.86125803
17-06-1976,1.889642954
18-06-1976,1.926138043
21-06-1976,1.926138043
22-06-1976,1.918027997
23-06-1976,1.88558805
24-06-1976,1.889642954
25-06-1976,1.905863047
28-06-1976,1.909917951
29-06-1976,1.905863047
30-06-1976,1.901808023
01-07-1976,1.897753
02-07-1976,1.881533027
06-07-1976,1.845038056
07-07-1976,1.796376944
08-07-1976,1.832872987
09-07-1976,1.86125803
12-07-1976,1.893697977
13-07-1976,1.92208302
14-07-1976,1.938302994
15-07-1976,1.926138043
16-07-1976,1.881533027
19-07-1976,1.853147984
20-07-1976,1.845038056
21-07-1976,1.828817964
22-07-1976,1.82476294
23-07-1976,1.82476294
26-07-1976,1.832872987
27-07-1976,1.832872987
28-07-1976,1.816653013
29-07-1976,1.816653013
30-07-1976,1.828817964
02-08-1976,1.832872987
03-08-1976,1.828817964
04-08-1976,1.869367957
05-08-1976,1.869367957
06-08-1976,1.845038056
09-08-1976,1.83692801
10-08-1976,1.832872987
11-08-1976,1.865313053
12-08-1976,1.82476294
13-08-1976,1.832872987
16-08-1976,1.82476294
17-08-1976,1.820708036
18-08-1976,1.832872987
19-08-1976,1.832872987
20-08-1976,1.81259799
23-08-1976,1.78015697
24-08-1976,1.76799202
25-08-1976,1.69500196
26-08-1976,1.763936996
27-08-1976,1.75582695
30-08-1976,1.777115941
31-08-1976,1.796376944
01-09-1976,1.800431967
02-09-1976,1.820708036
03-09-1976,1.808542013
07-09-1976,1.81259799
