Date,Open
18-11-2010,35
19-11-2010,34.15000153
22-11-2010,34.20000076
23-11-2010,33.95000076
24-11-2010,33.72999954
26-11-2010,33.40999985
29-11-2010,33.79999924
30-11-2010,33.52999878
01-12-2010,34.65000153
02-12-2010,34.91999817
03-12-2010,34.54999924
06-12-2010,34.47999954
07-12-2010,34.75
08-12-2010,34.61000061
09-12-2010,34.36000061
10-12-2010,33.84999847
13-12-2010,33.95999908
14-12-2010,33.72999954
15-12-2010,33.81000137
16-12-2010,33.56999969
17-12-2010,33.52999878
20-12-2010,33.90999985
21-12-2010,33.86000061
22-12-2010,33.72000122
23-12-2010,34.66999817
27-12-2010,34.40999985
28-12-2010,35.38000107
29-12-2010,35.47000122
30-12-2010,36.09999847
31-12-2010,36.84000015
03-01-2011,37.31999969
04-01-2011,37.09999847
05-01-2011,37.47000122
06-01-2011,38.24000168
07-01-2011,38.84000015
10-01-2011,39.34000015
11-01-2011,38.65999985
12-01-2011,38.95000076
13-01-2011,38.65999985
14-01-2011,38.18000031
18-01-2011,38.04999924
19-01-2011,37.77999878
20-01-2011,37.11000061
21-01-2011,37.33000183
24-01-2011,37.70999908
25-01-2011,37.84999847
26-01-2011,38.75
27-01-2011,38.20000076
28-01-2011,38
31-01-2011,36.88999939
01-02-2011,36.93000031
02-02-2011,36.45999908
03-02-2011,35.97000122
04-02-2011,36.25
07-02-2011,36.95000076
08-02-2011,36.97000122
09-02-2011,36.81999969
10-02-2011,36.16999817
11-02-2011,35.75999832
14-02-2011,36.54999924
15-02-2011,36.18999863
16-02-2011,36.11000061
17-02-2011,36.54999924
18-02-2011,36.41999817
22-02-2011,35.86000061
23-02-2011,35.84999847
24-02-2011,34.90000153
25-02-2011,33.66999817
28-02-2011,33.49000168
01-03-2011,33.68999863
02-03-2011,32.90000153
03-03-2011,33.02999878
04-03-2011,33.06999969
07-03-2011,32.34999847
08-03-2011,31.73999977
09-03-2011,32.74000168
10-03-2011,31.46999931
11-03-2011,31.25
14-03-2011,32.13999939
15-03-2011,30.97999954
16-03-2011,32.41999817
17-03-2011,32.18000031
18-03-2011,31.73999977
21-03-2011,32.24000168
22-03-2011,31.28000069
23-03-2011,30.60000038
24-03-2011,31.31999969
25-03-2011,31.48999977
28-03-2011,31.57999992
29-03-2011,30.93000031
30-03-2011,31.15999985
31-03-2011,31.39999962
01-04-2011,31.38999939
04-04-2011,32.5
05-04-2011,32.31999969
06-04-2011,33
07-04-2011,32.84000015
08-04-2011,32.40000153
11-04-2011,31.34000015
12-04-2011,30.39999962
13-04-2011,31.22999954
14-04-2011,30.64999962
15-04-2011,30.59000015
18-04-2011,30.05999947
19-04-2011,29.80999947
20-04-2011,29.76000023
21-04-2011,30.04999924
25-04-2011,31
26-04-2011,31.38999939
27-04-2011,31.46999931
28-04-2011,31.76000023
29-04-2011,31.98999977
02-05-2011,32.40999985
03-05-2011,32.38000107
04-05-2011,33.15999985
05-05-2011,32.06000137
06-05-2011,32.5
09-05-2011,31.73999977
10-05-2011,31.46999931
11-05-2011,31.56999969
12-05-2011,31.06999969
13-05-2011,31.45999908
16-05-2011,31.25
17-05-2011,31.05999947
18-05-2011,31.06999969
19-05-2011,31.53000069
20-05-2011,31.36000061
23-05-2011,30.68000031
24-05-2011,31.12999916
25-05-2011,30.55999947
26-05-2011,31.07999992
27-05-2011,30.77000046
31-05-2011,31.44000053
01-06-2011,31.70000076
02-06-2011,30.32999992
03-06-2011,29.28000069
06-06-2011,29.02000046
07-06-2011,28.88999939
08-06-2011,28.52000046
09-06-2011,29.20000076
10-06-2011,29.29999924
13-06-2011,28.89999962
14-06-2011,28.92000008
15-06-2011,28.77000046
16-06-2011,28.70000076
17-06-2011,28.72999954
20-06-2011,28.87000084
21-06-2011,29.51000023
22-06-2011,29.62000084
23-06-2011,29.53000069
24-06-2011,30.14999962
27-06-2011,29.79000092
28-06-2011,30.20999908
29-06-2011,30.79000092
30-06-2011,30.29999924
01-07-2011,30.35000038
05-07-2011,30.87000084
06-07-2011,31.37000084
07-07-2011,31.79000092
08-07-2011,31.25
11-07-2011,30.97999954
12-07-2011,30.23999977
13-07-2011,30.87000084
14-07-2011,30.85000038
15-07-2011,30.38999939
18-07-2011,29.56999969
19-07-2011,29.20000076
20-07-2011,29.45000076
21-07-2011,29.38999939
22-07-2011,29.96999931
25-07-2011,29.53000069
26-07-2011,29.67000008
27-07-2011,28.89999962
28-07-2011,28.21999931
29-07-2011,27.62000084
01-08-2011,28.87999916
02-08-2011,27.75
03-08-2011,27.03000069
04-08-2011,27.15999985
05-08-2011,26.06999969
08-08-2011,24.61000061
09-08-2011,25.09000015
10-08-2011,24.65999985
11-08-2011,24.11000061
12-08-2011,26.29999924
15-08-2011,26.03000069
16-08-2011,26.21999931
17-08-2011,26
18-08-2011,23.98999977
19-08-2011,23.25
22-08-2011,22.54000092
23-08-2011,21.78000069
24-08-2011,21.88999939
25-08-2011,22.48999977
26-08-2011,22.20000076
29-08-2011,23.29999924
30-08-2011,23.45999908
31-08-2011,23.87000084
01-09-2011,24.09000015
02-09-2011,22.40999985
06-09-2011,21.36000061
07-09-2011,21.81999969
08-09-2011,22.79000092
09-09-2011,22.36000061
12-09-2011,21.14999962
13-09-2011,21.87000084
14-09-2011,22.21999931
15-09-2011,22.59000015
16-09-2011,22.68000031
19-09-2011,22.14999962
20-09-2011,23.04999924
21-09-2011,22.38999939
22-09-2011,20.59000015
23-09-2011,19.77000046
26-09-2011,21.31999969
27-09-2011,21.60000038
28-09-2011,21.20000076
29-09-2011,20.71999931
30-09-2011,20.44000053
03-10-2011,20.12999916
04-10-2011,19.45000076
05-10-2011,21.32999992
06-10-2011,22.29999924
07-10-2011,22.57999992
10-10-2011,22.51000023
11-10-2011,22.43000031
12-10-2011,22.94000053
13-10-2011,23.37999916
14-10-2011,23.68000031
17-10-2011,24.17000008
18-10-2011,23.19000053
19-10-2011,23.52000046
20-10-2011,23.02000046
21-10-2011,23.39999962
24-10-2011,24.28000069
25-10-2011,24.86000061
26-10-2011,25.02000046
27-10-2011,25.87000084
28-10-2011,26.21999931
31-10-2011,25.92000008
01-11-2011,24.81999969
02-11-2011,23.70000076
03-11-2011,23.81999969
04-11-2011,23.88999939
07-11-2011,23.93000031
08-11-2011,24.20000076
09-11-2011,23.06999969
10-11-2011,22.44000053
11-11-2011,22.95000076
14-11-2011,22.55999947
15-11-2011,22.80999947
16-11-2011,23.23999977
17-11-2011,22.71999931
18-11-2011,22.01000023
21-11-2011,21.10000038
22-11-2011,20.92000008
23-11-2011,20.47999954
25-11-2011,20.21999931
28-11-2011,20.95000076
29-11-2011,20.72999954
30-11-2011,21.02000046
01-12-2011,21.23999977
02-12-2011,21.35000038
05-12-2011,21.52000046
06-12-2011,21.60000038
07-12-2011,21.62000084
08-12-2011,21.76000023
09-12-2011,21.09000015
12-12-2011,20.65999985
13-12-2011,20.95999908
14-12-2011,19.95000076
15-12-2011,19.76000023
16-12-2011,20.15999985
19-12-2011,20.12000084
20-12-2011,19.42000008
21-12-2011,19.73999977
22-12-2011,20.25
23-12-2011,20.80999947
27-12-2011,20.43000031
28-12-2011,20.07999992
29-12-2011,19.85000038
30-12-2011,20.12000084
03-01-2012,20.82999992
04-01-2012,21.04999924
05-01-2012,21.10000038
06-01-2012,22.26000023
09-01-2012,23.20000076
10-01-2012,23.21999931
11-01-2012,23.37000084
12-01-2012,24.35000038
13-01-2012,24.27000046
17-01-2012,24.60000038
18-01-2012,24.27000046
19-01-2012,24.69000053
20-01-2012,24.93000031
23-01-2012,25.13999939
24-01-2012,24.84000015
25-01-2012,24.88999939
26-01-2012,25.10000038
27-01-2012,23.79999924
30-01-2012,24.05999947
31-01-2012,24.53000069
01-02-2012,24.32999992
02-02-2012,24.64999962
03-02-2012,25
06-02-2012,26.46999931
07-02-2012,26.62000084
08-02-2012,26.30999947
09-02-2012,25.95999908
10-02-2012,25.47999954
13-02-2012,26
14-02-2012,25.20999908
15-02-2012,25.72999954
16-02-2012,25.29000092
17-02-2012,27.17000008
21-02-2012,27.29999924
22-02-2012,27.07999992
23-02-2012,26.69000053
24-02-2012,26.89999962
27-02-2012,26.06999969
28-02-2012,26.48999977
29-02-2012,26.06999969
01-03-2012,26.19000053
02-03-2012,26.54999924
05-03-2012,26.27000046
06-03-2012,25.30999947
07-03-2012,24.75
08-03-2012,25.37000084
09-03-2012,25.70000076
12-03-2012,25.62000084
13-03-2012,25.47999954
14-03-2012,26.12999916
15-03-2012,26.37000084
16-03-2012,26.06999969
19-03-2012,25.5
20-03-2012,25.10000038
21-03-2012,25.17000008
22-03-2012,25.01000023
23-03-2012,25.04000092
26-03-2012,25.22999954
27-03-2012,25.42000008
28-03-2012,25.40999985
29-03-2012,25.02000046
30-03-2012,25.48999977
02-04-2012,26.03000069
03-04-2012,26.63999939
04-04-2012,25.10000038
05-04-2012,24.98999977
09-04-2012,24.21999931
10-04-2012,24.11000061
11-04-2012,23.84000015
12-04-2012,24.04999924
13-04-2012,24.21999931
16-04-2012,23.78000069
17-04-2012,23.59000015
18-04-2012,23.87000084
19-04-2012,24.09000015
20-04-2012,24.05999947
23-04-2012,23.17000008
24-04-2012,23.02000046
25-04-2012,23.14999962
26-04-2012,23.15999985
