Date,Open
17-03-1980,0.893750012
18-03-1980,0.909375012
19-03-1980,0.899999976
20-03-1980,0.899999976
21-03-1980,0.899999976
24-03-1980,0.903124988
25-03-1980,0.925000012
26-03-1980,0.909375012
27-03-1980,0.893750012
28-03-1980,0.887499988
31-03-1980,0.940625012
01-04-1980,0.909375012
02-04-1980,0.887499988
03-04-1980,0.878125012
07-04-1980,0.903124988
08-04-1980,0.909375012
09-04-1980,0.909375012
10-04-1980,0.931249976
11-04-1980,0.943750024
14-04-1980,0.949999988
15-04-1980,0.949999988
16-04-1980,0.949999988
17-04-1980,0.943750024
18-04-1980,0.949999988
21-04-1980,0.956250012
22-04-1980,0.962499976
23-04-1980,0.962499976
24-04-1980,0.990625024
25-04-1980,1.003124952
28-04-1980,1.018749952
29-04-1980,1.028125048
30-04-1980,1.037500024
01-05-1980,1.03125
02-05-1980,1.03125
05-05-1980,1.03125
06-05-1980,1.03125
07-05-1980,1.037500024
08-05-1980,1.037500024
09-05-1980,1.043750048
12-05-1980,1.03125
13-05-1980,1.037500024
14-05-1980,1.043750048
15-05-1980,1.043750048
16-05-1980,1.03125
19-05-1980,1.021875024
20-05-1980,1.021875024
21-05-1980,1.028125048
22-05-1980,1.028125048
23-05-1980,1.068750024
27-05-1980,1.075000048
28-05-1980,1.075000048
29-05-1980,1.059375048
30-05-1980,1.075000048
02-06-1980,1.09375
03-06-1980,1.075000048
04-06-1980,1.075000048
05-06-1980,1.059375048
06-06-1980,1.059375048
09-06-1980,1.068750024
10-06-1980,1.059375048
11-06-1980,1.075000048
12-06-1980,1.075000048
13-06-1980,1.075000048
16-06-1980,1.075000048
17-06-1980,1.075000048
18-06-1980,1.075000048
19-06-1980,1.106250048
20-06-1980,1.09375
23-06-1980,1.09375
24-06-1980,1.084375024
25-06-1980,1.0625
26-06-1980,1.053125024
27-06-1980,1.053125024
30-06-1980,1.059375048
01-07-1980,1.059375048
02-07-1980,1.043750048
03-07-1980,1.043750048
07-07-1980,1.049999952
08-07-1980,1.043750048
09-07-1980,1.043750048
10-07-1980,1.037500024
11-07-1980,1.043750048
14-07-1980,1.043750048
15-07-1980,1.049999952
16-07-1980,1.049999952
17-07-1980,1.053125024
18-07-1980,1.053125024
21-07-1980,1.043750048
22-07-1980,1.043750048
23-07-1980,1.03125
24-07-1980,1.028125048
25-07-1980,1.028125048
28-07-1980,1.03125
29-07-1980,1.012500048
30-07-1980,1.018749952
31-07-1980,1.028125048
01-08-1980,1.03125
04-08-1980,1.028125048
05-08-1980,1.037500024
06-08-1980,1.037500024
07-08-1980,1.03125
08-08-1980,1.037500024
11-08-1980,1.059375048
12-08-1980,1.068750024
13-08-1980,1.090625048
14-08-1980,1.09375
15-08-1980,1.09375
18-08-1980,1.090625048
19-08-1980,1.090625048
20-08-1980,1.084375024
21-08-1980,1.084375024
22-08-1980,1.09375
25-08-1980,1.109375
26-08-1980,1.125
27-08-1980,1.090625048
28-08-1980,1.096874952
29-08-1980,1.103124976
02-09-1980,1.106250048
03-09-1980,1.106250048
04-09-1980,1.106250048
05-09-1980,1.096874952
08-09-1980,1.103124976
09-09-1980,1.103124976
10-09-1980,1.103124976
11-09-1980,1.125
12-09-1980,1.125
15-09-1980,1.153125048
16-09-1980,1.168750048
17-09-1980,1.153125048
18-09-1980,1.143749952
19-09-1980,1.143749952
22-09-1980,1.118749976
23-09-1980,1.106250048
24-09-1980,1.090625048
25-09-1980,1.096874952
26-09-1980,1.106250048
29-09-1980,1.103124976
30-09-1980,1.090625048
01-10-1980,1.090625048
02-10-1980,1.106250048
03-10-1980,1.112499952
06-10-1980,1.165624976
07-10-1980,1.159374952
08-10-1980,1.153125048
09-10-1980,1.146875024
10-10-1980,1.125
13-10-1980,1.168750048
14-10-1980,1.193750024
15-10-1980,1.262500048
16-10-1980,1.262500048
17-10-1980,1.268749952
20-10-1980,1.256250024
21-10-1980,1.25
22-10-1980,1.228124976
23-10-1980,1.200000048
24-10-1980,1.181249976
27-10-1980,1.174999952
28-10-1980,1.159374952
29-10-1980,1.174999952
30-10-1980,1.206249952
31-10-1980,1.193750024
03-11-1980,1.193750024
05-11-1980,1.165624976
06-11-1980,1.143749952
07-11-1980,1.125
10-11-1980,1.125
11-11-1980,1.168750048
12-11-1980,1.143749952
13-11-1980,1.131250024
14-11-1980,1.118749976
17-11-1980,1.112499952
18-11-1980,1.096874952
19-11-1980,1.118749976
20-11-1980,1.090625048
21-11-1980,1.106250048
24-11-1980,1.118749976
25-11-1980,1.125
26-11-1980,1.106250048
28-11-1980,1.103124976
01-12-1980,1.096874952
02-12-1980,1.075000048
03-12-1980,1.081249952
04-12-1980,1.090625048
05-12-1980,1.084375024
08-12-1980,1.106250048
09-12-1980,1.106250048
10-12-1980,1.106250048
11-12-1980,1.096874952
12-12-1980,1.090625048
15-12-1980,1.106250048
16-12-1980,1.106250048
17-12-1980,1.112499952
18-12-1980,1.106250048
19-12-1980,1.106250048
22-12-1980,1.112499952
23-12-1980,1.137500048
24-12-1980,1.137500048
26-12-1980,1.125
29-12-1980,1.118749976
30-12-1980,1.137500048
31-12-1980,1.153125048
02-01-1981,1.153125048
05-01-1981,1.193750024
06-01-1981,1.193750024
07-01-1981,1.159374952
08-01-1981,1.146875024
09-01-1981,1.146875024
12-01-1981,1.153125048
13-01-1981,1.146875024
14-01-1981,1.137500048
15-01-1981,1.137500048
16-01-1981,1.143749952
19-01-1981,1.168750048
20-01-1981,1.181249976
21-01-1981,1.181249976
22-01-1981,1.193750024
23-01-1981,1.193750024
26-01-1981,1.1875
27-01-1981,1.181249976
28-01-1981,1.174999952
29-01-1981,1.165624976
30-01-1981,1.193750024
02-02-1981,1.200000048
03-02-1981,1.206249952
04-02-1981,1.209375024
05-02-1981,1.228124976
06-02-1981,1.215625048
09-02-1981,1.215625048
10-02-1981,1.221874952
11-02-1981,1.228124976
12-02-1981,1.215625048
13-02-1981,1.200000048
17-02-1981,1.193750024
18-02-1981,1.193750024
19-02-1981,1.206249952
20-02-1981,1.206249952
23-02-1981,1.181249976
24-02-1981,1.174999952
25-02-1981,1.165624976
26-02-1981,1.168750048
27-02-1981,1.174999952
02-03-1981,1.168750048
03-03-1981,1.181249976
04-03-1981,1.200000048
05-03-1981,1.1875
06-03-1981,1.200000048
09-03-1981,1.209375024
10-03-1981,1.209375024
11-03-1981,1.193750024
12-03-1981,1.193750024
13-03-1981,1.193750024
16-03-1981,1.200000048
17-03-1981,1.215625048
18-03-1981,1.221874952
19-03-1981,1.237499952
20-03-1981,1.268749952
23-03-1981,1.362499952
24-03-1981,1.431249976
25-03-1981,1.450000048
26-03-1981,1.403125048
27-03-1981,1.403125048
