Date,89 Price,92 Price,95 Price
2022/06/28,8.67,9.34,10.12
2022/06/29,8.43,9.09,9.84
2022/06/30,8.43,9.09,9.84
2022/07/01,8.43,9.09,9.84
2022/07/02,8.43,9.09,9.84
2022/07/03,8.43,9.09,9.84
2022/07/04,8.43,9.09,9.84
2022/07/05,8.43,9.09,9.84
2022/07/06,8.43,9.09,9.84
2022/07/07,8.43,9.09,9.84
2022/07/08,8.43,9.09,9.84
2022/07/09,8.43,9.09,9.84
2022/07/10,8.43,9.09,9.84
2022/07/11,8.43,9.09,9.84
2022/07/12,8.43,9.09,9.84
2022/07/13,8.17,8.8,9.53
2022/07/14,8.17,8.8,9.53
2022/07/15,8.17,8.8,9.53
2022/07/16,8.17,8.8,9.53
2022/07/17,8.17,8.8,9.53
2022/07/18,8.17,8.8,9.53
2022/07/19,8.17,8.8,9.53
2022/07/20,8.17,8.8,9.53
2022/07/21,8.17,8.8,9.53
2022/07/22,8.17,8.8,9.53
2022/07/23,8.17,8.8,9.53
2022/07/24,8.17,8.8,9.53
2022/07/25,8.17,8.8,9.53
2022/07/26,8.17,8.8,9.53
2022/07/27,7.94,8.56,9.27
2022/07/28,7.94,8.56,9.27
2022/07/29,7.94,8.56,9.27
2022/07/30,7.94,8.56,9.27
2022/07/31,7.94,8.56,9.27
2022/08/01,7.94,8.56,9.27
2022/08/02,7.94,8.56,9.27
2022/08/03,7.94,8.56,9.27
2022/08/04,7.94,8.56,9.27
2022/08/05,7.94,8.56,9.27
2022/08/06,7.94,8.56,9.27
2022/08/07,7.94,8.56,9.27
2022/08/08,7.94,8.56,9.27
2022/08/09,7.94,8.56,9.27
2022/08/10,7.85,8.45,9.16
2022/08/11,7.85,8.45,9.16
2022/08/12,7.85,8.45,9.16
2022/08/13,7.85,8.45,9.16
2022/08/14,7.85,8.45,9.16
2022/08/15,7.85,8.45,9.16
2022/08/16,7.85,8.45,9.16
2022/08/17,7.85,8.45,9.16
2022/08/18,7.85,8.45,9.16
2022/08/19,7.85,8.45,9.16
2022/08/20,7.85,8.45,9.16
2022/08/21,7.85,8.45,9.16
2022/08/22,7.85,8.45,9.16
2022/08/23,7.85,8.45,9.16
2022/08/24,7.69,8.29,8.98
2022/08/25,7.69,8.29,8.98
2022/08/26,7.69,8.29,8.98
2022/08/27,7.69,8.29,8.98
2022/08/28,7.69,8.29,8.98
2022/08/29,7.69,8.29,8.98
2022/08/30,7.69,8.29,8.98
2022/08/31,7.69,8.29,8.98
2022/09/01,7.69,8.29,8.98
2022/09/02,7.69,8.29,8.98
2022/09/03,7.69,8.29,8.98
2022/09/04,7.69,8.29,8.98
2022/09/05,7.69,8.29,8.98
2022/09/06,7.69,8.29,8.98
2022/09/07,7.84,8.44,9.14
2022/09/08,7.84,8.44,9.14
2022/09/09,7.84,8.44,9.14
2022/09/10,7.84,8.44,9.14
2022/09/11,7.84,8.44,9.14
2022/09/12,7.84,8.44,9.14
2022/09/13,7.84,8.44,9.14
2022/09/14,7.84,8.44,9.14
2022/09/15,7.84,8.44,9.14
2022/09/16,7.84,8.44,9.14
2022/09/17,7.84,8.44,9.14
2022/09/18,7.84,8.44,9.14
2022/09/19,7.84,8.44,9.14
2022/09/20,7.84,8.44,9.14
2022/09/21,7.84,8.44,9.14
2022/09/22,7.62,8.21,8.89
2022/09/23,7.62,8.21,8.89
2022/09/24,7.62,8.21,8.89
2022/09/25,7.62,8.21,8.89
2022/09/26,7.62,8.21,8.89
2022/09/27,7.62,8.21,8.89
2022/09/28,7.62,8.21,8.89
2022/09/29,7.62,8.21,8.89
2022/09/30,7.62,8.21,8.89
2022/10/01,7.62,8.21,8.89
2022/10/02,7.62,8.21,8.89
2022/10/03,7.62,8.21,8.89
2022/10/04,7.62,8.21,8.89
2022/10/05,7.62,8.21,8.89
2022/10/06,7.62,8.21,8.89
2022/10/07,7.62,8.21,8.89
2022/10/08,7.62,8.21,8.89
2022/10/09,7.62,8.21,8.89
2022/10/10,7.62,8.21,8.89
2022/10/11,7.62,8.21,8.89
2022/10/12,7.62,8.21,8.89
2022/10/13,7.62,8.21,8.89
2022/10/14,7.62,8.21,8.89
2022/10/15,7.62,8.21,8.89
2022/10/16,7.62,8.21,8.89
2022/10/17,7.62,8.21,8.89
2022/10/18,7.62,8.21,8.89
2022/10/19,7.62,8.21,8.89
2022/10/20,7.62,8.21,8.89
2022/10/21,7.62,8.21,8.89
2022/10/22,7.62,8.21,8.89
2022/10/23,7.62,8.21,8.89
2022/10/24,7.62,8.21,8.89
2022/10/25,7.76,8.36,9.05
2022/10/26,7.76,8.36,9.05
2022/10/27,7.76,8.36,9.05
2022/10/28,7.76,8.36,9.05
2022/10/29,7.76,8.36,9.05
2022/10/30,7.76,8.36,9.05
2022/10/31,7.76,8.36,9.05
2022/11/01,7.76,8.36,9.05
2022/11/02,7.76,8.36,9.05
2022/11/03,7.76,8.36,9.05
2022/11/04,7.76,8.36,9.05
2022/11/05,7.76,8.36,9.05
2022/11/06,7.76,8.36,9.05
2022/11/07,7.76,8.36,9.05
2022/11/08,7.87,8.48,9.19
2022/11/09,7.87,8.48,9.19
2022/11/10,7.87,8.48,9.19
2022/11/11,7.87,8.48,9.19
2022/11/12,7.87,8.48,9.19
2022/11/13,7.87,8.48,9.19
2022/11/14,7.87,8.48,9.19
2022/11/15,7.87,8.48,9.19
2022/11/16,7.87,8.48,9.19
2022/11/17,7.87,8.48,9.19
2022/11/18,7.87,8.48,9.19
2022/11/19,7.87,8.48,9.19
2022/11/20,7.87,8.48,9.19
2022/11/21,7.87,8.48,9.19
2022/11/22,7.74,8.34,9.04
2022/11/23,7.74,8.34,9.04
2022/11/24,7.74,8.34,9.04
2022/11/25,7.74,8.34,9.04
2022/11/26,7.74,8.34,9.04
2022/11/27,7.74,8.34,9.04
2022/11/28,7.74,8.34,9.04
2022/11/29,7.74,8.34,9.04
2022/11/30,7.74,8.34,9.04
2022/12/01,7.74,8.34,9.04
2022/12/02,7.74,8.34,9.04
2022/12/03,7.74,8.34,9.04
2022/12/04,7.74,8.34,9.04
2022/12/05,7.74,8.34,9.04
2022/12/06,7.42,7.99,8.65
2022/12/07,7.42,7.99,8.65
2022/12/08,7.42,7.99,8.65
2022/12/09,7.42,7.99,8.65
2022/12/10,7.42,7.99,8.65
2022/12/11,7.42,7.99,8.65
2022/12/12,7.42,7.99,8.65
2022/12/13,7.42,7.99,8.65
2022/12/14,7.42,7.99,8.65
2022/12/15,7.42,7.99,8.65
2022/12/16,7.42,7.99,8.65
2022/12/17,7.42,7.99,8.65
2022/12/18,7.42,7.99,8.65
2022/12/19,7.42,7.99,8.65
2022/12/20,7.06,7.6,8.24
2022/12/21,7.06,7.6,8.24
2022/12/22,7.06,7.6,8.24
2022/12/23,7.06,7.6,8.24
2022/12/24,7.06,7.6,8.24
2022/12/25,7.06,7.6,8.24
2022/12/26,7.06,7.6,8.24
2022/12/27,7.06,7.6,8.24
2022/12/28,7.06,7.6,8.24
2022/12/29,7.06,7.6,8.24
2022/12/30,7.06,7.6,8.24
2022/12/31,7.06,7.6,8.24
2023/01/01,7.06,7.6,8.24
2023/01/02,7.06,7.6,8.24
2023/01/03,7.06,7.6,8.24
2023/01/04,7.24,7.8,8.45
2023/01/05,7.24,7.8,8.45
2023/01/06,7.24,7.8,8.45
2023/01/07,7.24,7.8,8.45
2023/01/08,7.24,7.8,8.45
2023/01/09,7.24,7.8,8.45
2023/01/10,7.24,7.8,8.45
2023/01/11,7.24,7.8,8.45
2023/01/12,7.24,7.8,8.45
2023/01/13,7.24,7.8,8.45
2023/01/14,7.24,7.8,8.45
2023/01/15,7.24,7.8,8.45
2023/01/16,7.24,7.8,8.45
2023/01/17,7.24,7.8,8.45
2023/01/18,7.09,7.64,8.28
2023/01/19,7.09,7.64,8.28
2023/01/20,7.09,7.64,8.28
2023/01/21,7.09,7.64,8.28
2023/01/22,7.09,7.64,8.28
2023/01/23,7.09,7.64,8.28
2023/01/24,7.09,7.64,8.28
2023/01/25,7.09,7.64,8.28
2023/01/26,7.09,7.64,8.28
2023/01/27,7.09,7.64,8.28
2023/01/28,7.09,7.64,8.28
2023/01/29,7.09,7.64,8.28
2023/01/30,7.09,7.64,8.28
2023/01/31,7.09,7.64,8.28
2023/02/01,7.09,7.64,8.28
2023/02/02,7.09,7.64,8.28
2023/02/03,7.09,7.64,8.28
2023/02/04,7.25,7.81,8.46
2023/02/05,7.25,7.81,8.46
2023/02/06,7.25,7.81,8.46
2023/02/07,7.25,7.81,8.46
2023/02/08,7.25,7.81,8.46
2023/02/09,7.25,7.81,8.46
2023/02/10,7.25,7.81,8.46
2023/02/11,7.25,7.81,8.46
2023/02/12,7.25,7.81,8.46
2023/02/13,7.25,7.81,8.46
2023/02/14,7.25,7.81,8.46
2023/02/15,7.25,7.81,8.46
2023/02/16,7.25,7.81,8.46
2023/02/17,7.25,7.81,8.46
2023/02/18,7.25,7.81,8.46
2023/02/19,7.25,7.81,8.46
2023/02/20,7.25,7.81,8.46
2023/02/21,7.25,7.81,8.46
2023/02/22,7.25,7.81,8.46
2023/02/23,7.25,7.81,8.46
2023/02/24,7.25,7.81,8.46
2023/02/25,7.25,7.81,8.46
2023/02/26,7.25,7.81,8.46
2023/02/27,7.25,7.81,8.46
2023/02/28,7.25,7.81,8.46
2023/03/01,7.25,7.81,8.46
2023/03/02,7.25,7.81,8.46
2023/03/03,7.25,7.81,8.46
2023/03/04,7.25,7.81,8.46
2023/03/05,7.25,7.81,8.46
2023/03/06,7.25,7.81,8.46
2023/03/07,7.25,7.81,8.46
2023/03/08,7.25,7.81,8.46
2023/03/09,7.25,7.81,8.46
2023/03/10,7.25,7.81,8.46
2023/03/11,7.25,7.81,8.46
2023/03/12,7.25,7.81,8.46
2023/03/13,7.25,7.81,8.46
2023/03/14,7.25,7.81,8.46
2023/03/15,7.25,7.81,8.46
2023/03/16,7.25,7.81,8.46
2023/03/17,7.25,7.81,8.46
2023/03/18,7.17,7.73,8.37
2023/03/19,7.17,7.73,8.37
2023/03/20,7.17,7.73,8.37
2023/03/21,7.17,7.73,8.37
2023/03/22,7.17,7.73,8.37
2023/03/23,7.17,7.73,8.37
2023/03/24,7.17,7.73,8.37
2023/03/25,7.17,7.73,8.37
2023/03/26,7.17,7.73,8.37
2023/03/27,7.17,7.73,8.37
2023/03/28,7.17,7.73,8.37
2023/03/29,7.17,7.73,8.37
2023/03/30,7.17,7.73,8.37
2023/03/31,7.17,7.73,8.37
2023/04/01,6.92,7.46,8.08
2023/04/02,6.92,7.46,8.08
2023/04/03,6.92,7.46,8.08
2023/04/04,6.92,7.46,8.08
2023/04/05,6.92,7.46,8.08
2023/04/06,6.92,7.46,8.08
2023/04/07,6.92,7.46,8.08
2023/04/08,6.92,7.46,8.08
2023/04/09,6.92,7.46,8.08
2023/04/10,6.92,7.46,8.08
2023/04/11,6.92,7.46,8.08
2023/04/12,6.92,7.46,8.08
2023/04/13,6.92,7.46,8.08
2023/04/14,6.92,7.46,8.08
2023/04/15,6.92,7.46,8.08
2023/04/16,6.92,7.46,8.08
2023/04/17,6.92,7.46,8.08
2023/04/18,7.33,7.9,8.56
2023/04/19,7.33,7.9,8.56
2023/04/20,7.33,7.9,8.56
2023/04/21,7.33,7.9,8.56
2023/04/22,7.33,7.9,8.56
2023/04/23,7.33,7.9,8.56
2023/04/24,7.33,7.9,8.56
2023/04/25,7.33,7.9,8.56
2023/04/26,7.33,7.9,8.56
2023/04/27,7.33,7.9,8.56
2023/04/28,7.33,7.9,8.56
2023/04/29,7.21,7.77,8.42
2023/04/30,7.21,7.77,8.42
2023/05/01,7.21,7.77,8.42
2023/05/02,7.21,7.77,8.42
2023/05/03,7.21,7.77,8.42
2023/05/04,7.21,7.77,8.42
2023/05/05,7.21,7.77,8.42
2023/05/06,7.21,7.77,8.42
2023/05/07,7.21,7.77,8.42
2023/05/08,7.21,7.77,8.42
2023/05/09,7.21,7.77,8.42
2023/05/10,7.21,7.77,8.42
2023/05/11,7.21,7.77,8.42
2023/05/12,7.21,7.77,8.42
2023/05/13,7.21,7.77,8.42
2023/05/14,7.21,7.77,8.42
2023/05/15,7.21,7.77,8.42
2023/05/16,7.21,7.77,8.42
2023/05/17,6.93,7.47,8.09
2023/05/18,6.93,7.47,8.09
2023/05/19,6.93,7.47,8.09
2023/05/20,6.93,7.47,8.09
2023/05/21,6.93,7.47,8.09
2023/05/22,6.93,7.47,8.09
2023/05/23,6.93,7.47,8.09
2023/05/24,6.93,7.47,8.09
2023/05/25,6.93,7.47,8.09
2023/05/26,6.93,7.47,8.09
2023/05/27,6.93,7.47,8.09
2023/05/28,6.93,7.47,8.09
2023/05/29,6.93,7.47,8.09
2023/05/30,6.93,7.47,8.09
2023/05/31,7.01,7.55,8.18
2023/06/01,7.01,7.55,8.18
2023/06/02,7.01,7.55,8.18
2023/06/03,7.01,7.55,8.18
2023/06/04,7.01,7.55,8.18
2023/06/05,7.01,7.55,8.18
2023/06/06,7.01,7.55,8.18
2023/06/07,7.01,7.55,8.18
2023/06/08,7.01,7.55,8.18
2023/06/09,7.01,7.55,8.18
2023/06/10,7.01,7.55,8.18
2023/06/11,7.01,7.55,8.18
2023/06/12,7.01,7.55,8.18
2023/06/13,7.01,7.55,8.18
2023/06/14,6.97,7.5,8.13
2023/06/15,6.97,7.5,8.13
2023/06/16,6.97,7.5,8.13
2023/06/17,6.97,7.5,8.13
2023/06/18,6.97,7.5,8.13
2023/06/19,6.97,7.5,8.13
2023/06/20,6.97,7.5,8.13
2023/06/21,6.97,7.5,8.13
2023/06/22,6.97,7.5,8.13
2023/06/23,6.97,7.5,8.13
2023/06/24,6.97,7.5,8.13
2023/06/25,6.97,7.5,8.13
2023/06/26,6.97,7.5,8.13
2023/06/27,6.97,7.5,8.13
2023/06/28,6.97,7.5,8.13
2023/06/29,7.02,7.56,8.19
2023/06/30,7.02,7.56,8.19
2023/07/01,7.02,7.56,8.19
2023/07/02,7.02,7.56,8.19
2023/07/03,7.02,7.56,8.19
2023/07/04,7.02,7.56,8.19
2023/07/05,7.02,7.56,8.19
2023/07/06,7.02,7.56,8.19
2023/07/07,7.02,7.56,8.19
2023/07/08,7.02,7.56,8.19
2023/07/09,7.02,7.56,8.19
2023/07/10,7.02,7.56,8.19
2023/07/11,7.02,7.56,8.19
2023/07/12,7.02,7.56,8.19
2023/07/13,7.13,7.68,8.32
2023/07/14,7.13,7.68,8.32
2023/07/15,7.13,7.68,8.32
2023/07/16,7.13,7.68,8.32
2023/07/17,7.13,7.68,8.32
2023/07/18,7.13,7.68,8.32
2023/07/19,7.13,7.68,8.32
2023/07/20,7.13,7.68,8.32
2023/07/21,7.13,7.68,8.32
2023/07/22,7.13,7.68,8.32
2023/07/23,7.13,7.68,8.32
2023/07/24,7.13,7.68,8.32
2023/07/25,7.13,7.68,8.32
2023/07/26,7.13,7.68,8.32
2023/07/27,7.34,7.9,8.56
2023/07/28,7.34,7.9,8.56
2023/07/29,7.34,7.9,8.56
2023/07/30,7.34,7.9,8.56
2023/07/31,7.34,7.9,8.56
2023/08/01,7.34,7.9,8.56
2023/08/02,7.34,7.9,8.56
2023/08/03,7.34,7.9,8.56
2023/08/04,7.34,7.9,8.56
2023/08/05,7.34,7.9,8.56
2023/08/06,7.34,7.9,8.56
2023/08/07,7.34,7.9,8.56
2023/08/08,7.34,7.9,8.56
2023/08/09,7.34,7.9,8.56
2023/08/10,7.52,8.1,8.77
2023/08/11,7.52,8.1,8.77
2023/08/12,7.52,8.1,8.77
2023/08/13,7.52,8.1,8.77
2023/08/14,7.52,8.1,8.77
2023/08/15,7.52,8.1,8.77
2023/08/16,7.52,8.1,8.77
2023/08/17,7.52,8.1,8.77
2023/08/18,7.52,8.1,8.77
2023/08/19,7.52,8.1,8.77
2023/08/20,7.52,8.1,8.77
2023/08/21,7.52,8.1,8.77
2023/08/22,7.52,8.1,8.77
2023/08/23,7.52,8.1,8.77
2023/08/24,7.56,8.14,8.82
2023/08/25,7.56,8.14,8.82
2023/08/26,7.56,8.14,8.82
2023/08/27,7.56,8.14,8.82
2023/08/28,7.56,8.14,8.82
2023/08/29,7.56,8.14,8.82
2023/08/30,7.56,8.14,8.82
2023/08/31,7.56,8.14,8.82
2023/09/01,7.56,8.14,8.82
2023/09/02,7.56,8.14,8.82
2023/09/03,7.56,8.14,8.82
2023/09/04,7.56,8.14,8.82
2023/09/05,7.56,8.14,8.82
2023/09/06,7.56,8.14,8.82
2023/09/07,7.56,8.14,8.82
2023/09/08,7.56,8.14,8.82
2023/09/09,7.56,8.14,8.82
2023/09/10,7.56,8.14,8.82
2023/09/11,7.56,8.14,8.82
2023/09/12,7.56,8.14,8.82
2023/09/13,7.56,8.14,8.82
2023/09/14,7.56,8.14,8.82
2023/09/15,7.56,8.14,8.82
2023/09/16,7.56,8.14,8.82
2023/09/17,7.56,8.14,8.82
2023/09/18,7.56,8.14,8.82
2023/09/19,7.56,8.14,8.82
2023/09/20,7.56,8.14,8.82
2023/09/21,7.84,8.45,9.15
2023/09/22,7.84,8.45,9.15
2023/09/23,7.84,8.45,9.15
2023/09/24,7.84,8.45,9.15
2023/09/25,7.84,8.45,9.15
2023/09/26,7.84,8.45,9.15
2023/09/27,7.84,8.45,9.15
2023/09/28,7.84,8.45,9.15
2023/09/29,7.84,8.45,9.15
2023/09/30,7.84,8.45,9.15
2023/10/01,7.84,8.45,9.15
2023/10/02,7.84,8.45,9.15
2023/10/03,7.84,8.45,9.15
2023/10/04,7.84,8.45,9.15
2023/10/05,7.84,8.45,9.15
2023/10/06,7.84,8.45,9.15
2023/10/07,7.84,8.45,9.15
2023/10/08,7.84,8.45,9.15
2023/10/09,7.84,8.45,9.15
2023/10/10,7.84,8.45,9.15
2023/10/11,7.78,8.38,9.08
2023/10/12,7.78,8.38,9.08
2023/10/13,7.78,8.38,9.08
2023/10/14,7.78,8.38,9.08
2023/10/15,7.78,8.38,9.08
2023/10/16,7.78,8.38,9.08
2023/10/17,7.78,8.38,9.08
2023/10/18,7.78,8.38,9.08
2023/10/19,7.78,8.38,9.08
2023/10/20,7.78,8.38,9.08
2023/10/21,7.78,8.38,9.08
2023/10/22,7.78,8.38,9.08
2023/10/23,7.78,8.38,9.08
2023/10/24,7.78,8.38,9.08
2023/10/25,7.73,8.32,9.02
2023/10/26,7.73,8.32,9.02
2023/10/27,7.73,8.32,9.02
2023/10/28,7.73,8.32,9.02
2023/10/29,7.73,8.32,9.02
2023/10/30,7.73,8.32,9.02
2023/10/31,7.73,8.32,9.02
2023/11/01,7.73,8.32,9.02
2023/11/02,7.73,8.32,9.02
2023/11/03,7.73,8.32,9.02
2023/11/04,7.73,8.32,9.02
2023/11/05,7.73,8.32,9.02
2023/11/06,7.73,8.32,9.02
2023/11/07,7.73,8.32,9.02
2023/11/08,7.62,8.21,8.9
2023/11/09,7.62,8.21,8.9
2023/11/10,7.62,8.21,8.9
2023/11/11,7.62,8.21,8.9
2023/11/12,7.62,8.21,8.9
2023/11/13,7.62,8.21,8.9
2023/11/14,7.62,8.21,8.9
2023/11/15,7.62,8.21,8.9
2023/11/16,7.62,8.21,8.9
2023/11/17,7.62,8.21,8.9
2023/11/18,7.62,8.21,8.9
2023/11/19,7.62,8.21,8.9
2023/11/20,7.62,8.21,8.9
2023/11/21,7.62,8.21,8.9
2023/11/22,7.37,7.94,8.6
